BettingSite,Sport,Event,Local,Visitor,Market,Bet,Quote,ScrapDateTime
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",First_Team_1st_Set_Games_To_Win,Over_5.5,1.24,2022-11-22 18:49:07.778405
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",Second_Team_1st_Set_Games_To_Win0,Under_3.5,2.08,2022-11-22 18:49:07.961986
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",Second_Team_1st_Set_Games_To_Win0,Over_3.5,1.65,2022-11-22 18:49:08.074144
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",Second_Team_1st_Set_Games_To_Win,Under_4.5,1.64,2022-11-22 18:49:08.212193
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",Second_Team_1st_Set_Games_To_Win,Over_4.5,2.1,2022-11-22 18:49:08.340020
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",2nd_Set_Result,RN_(Local),1.28,2022-11-22 18:49:08.561717
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",2nd_Set_Result,RN_(Visitor),3.26,2022-11-22 18:49:08.689867
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",To_Win_2nd_Set_With_Handicap,HB_(Local)(-2.5),2,2022-11-22 18:49:08.943664
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",To_Win_2nd_Set_With_Handicap,HB_(Visitor)(+2.5),1.69,2022-11-22 18:49:09.102394
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",2nd_Set_Total_Games,Under_9.5,1.615,2022-11-22 18:49:09.319632
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",2nd_Set_Total_Games,Over_9.5,2.11,2022-11-22 18:49:09.478988
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",2nd_Set_Total_Games_Odd_or_Even,odd,1.94,2022-11-22 18:49:09.593374
Marathonbet,Tennis,"Decamps, Gabriel vs Otegui, Juan Bautista","Decamps, Gabriel","Otegui, Juan Bautista",2nd_Set_Total_Games_Odd_or_Even,even,1.75,2022-11-22 18:49:09.734500
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Match_Result,1,3.62,2022-11-22 18:49:13.502733
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Match_Result,3,1.25,2022-11-22 18:49:13.540752
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(-1.5),6.25,2022-11-22 18:49:13.770159
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(+1.5),1.072,2022-11-22 18:49:13.876242
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(+1.5),1.93,2022-11-22 18:49:13.985249
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(-1.5),1.74,2022-11-22 18:49:14.103860
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_Match_With_Handicap_By_Games,HB_(Local)(+4.5),1.85,2022-11-22 18:49:14.272809
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_Match_With_Handicap_By_Games,HB_(Visitor)(-4.5),1.85,2022-11-22 18:49:14.377641
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Sets,Under_2.5,1.39,2022-11-22 18:49:14.544273
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Sets,Over_2.5,2.67,2022-11-22 18:49:14.635820
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games0,Under_20,2.04,2022-11-22 18:49:14.779280
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games0,Over_20,1.66,2022-11-22 18:49:14.862774
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games,Under_20.5,1.9,2022-11-22 18:49:14.944757
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games,Over_20.5,1.8,2022-11-22 18:49:15.030035
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games1,Under_21,1.79,2022-11-22 18:49:15.119907
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games1,Over_21,1.87,2022-11-22 18:49:15.204800
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games_Odd_Or_Even,odd,1.83,2022-11-22 18:49:15.294912
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:49:15.375281
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",1st_Set_Result,RN_(Local),2.75,2022-11-22 18:49:15.531640
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",1st_Set_Result,RN_(Visitor),1.37,2022-11-22 18:49:15.617427
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_1st_Set_With_Handicap,HB_(Local)(+2.5),1.6,2022-11-22 18:49:15.808220
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",To_Win_1st_Set_With_Handicap,HB_(Visitor)(-2.5),2.14,2022-11-22 18:49:15.918853
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",1st_Set_Total_Games,Under_9.5,1.61,2022-11-22 18:49:16.081174
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",1st_Set_Total_Games,Over_9.5,2.12,2022-11-22 18:49:16.180434
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",First_Team_1st_Set_Games_To_Win0,Under_4.5,1.69,2022-11-22 18:49:16.329783
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",First_Team_1st_Set_Games_To_Win0,Over_4.5,2,2022-11-22 18:49:16.415877
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Second_Team_1st_Set_Games_To_Win,Under_5.5,3.28,2022-11-22 18:49:16.565758
Marathonbet,Tennis,"Álvarez, Nicolás vs Kicker, Nicolás","Álvarez, Nicolás","Kicker, Nicolás",Second_Team_1st_Set_Games_To_Win,Over_5.5,1.27,2022-11-22 18:49:16.658924
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Match_Result,1,1.186,2022-11-22 18:49:21.535254
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Match_Result,3,4.3,2022-11-22 18:49:21.577148
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_Match_With_Handicap_By_Sets,HB_(Local)(-1.5),1.61,2022-11-22 18:49:22.205663
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_Match_With_Handicap_By_Sets,HB_(Visitor)(+1.5),2.12,2022-11-22 18:49:22.577178
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_Match_With_Handicap_By_Sets0,HB_(Local)(+1.5),1.045,2022-11-22 18:49:22.721676
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_Match_With_Handicap_By_Sets0,HB_(Visitor)(-1.5),7.3,2022-11-22 18:49:22.871050
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_Match_With_Handicap_By_Games0,HB_(Local)(-5.5),2.03,2022-11-22 18:49:23.102743
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_Match_With_Handicap_By_Games0,HB_(Visitor)(+5.5),1.7,2022-11-22 18:49:23.237200
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Sets,Under_2.5,1.34,2022-11-22 18:49:23.427571
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Sets,Over_2.5,2.88,2022-11-22 18:49:23.542646
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games3,Under_20,1.83,2022-11-22 18:49:23.710880
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games3,Over_20,1.83,2022-11-22 18:49:23.809454
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games2,Under_20.5,1.75,2022-11-22 18:49:23.916482
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games2,Over_20.5,1.96,2022-11-22 18:49:24.018621
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games0,Under_21,1.64,2022-11-22 18:49:24.130364
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games0,Over_21,2.07,2022-11-22 18:49:24.225745
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games_Odd_Or_Even,odd,1.83,2022-11-22 18:49:24.333146
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",Total_Games_Odd_Or_Even,even,1.83,2022-11-22 18:49:24.453666
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",1st_Set_Result,RN_(Local),1.31,2022-11-22 18:49:24.898329
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",1st_Set_Result,RN_(Visitor),3.04,2022-11-22 18:49:25.041832
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_1st_Set_With_Handicap0,HB_(Local)(-2.5),1.95,2022-11-22 18:49:25.267819
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",To_Win_1st_Set_With_Handicap0,HB_(Visitor)(+2.5),1.727,2022-11-22 18:49:25.467960
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",1st_Set_Total_Games,Under_9.5,1.53,2022-11-22 18:49:25.711693
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",1st_Set_Total_Games,Over_9.5,2.28,2022-11-22 18:49:25.858741
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",First_Team_1st_Set_Games_To_Win,Under_5.5,3.48,2022-11-22 18:49:26.104626
Marathonbet,Tennis,"Torres, Juan Bautista vs Zukas, Matías","Torres, Juan Bautista","Zukas, Matías",First_Team_1st_Set_Games_To_Win,Over_5.5,1.24,2022-11-22 18:49:26.227509
